"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-iii-record-context","ECR-III English coronation record context","coronation_or_ritual_record","place-westminster-abbey","S.d.","S.d.","This coronation order belongs to what is known as the second recension of the service. It is often called the Coronation Order of Ethelred II., but there does not seem to be much ground for this designation. The manuscript from which the coronation service now edited is taken, belongs to Corpus Christi College, Cambridge (No. 146), and dates from the eleventh century. It seems possible that this service was used at the consecration of Harold and William the Conqueror. As early as the time of Selden (John Selden, Titles of Honor, London, 1631, p. 222) it was noticed that this recension was probably composed in England, whence it spread to the Continent It is found in the Pontificals of many of the churches of northern France, and was the order used for the coronations of the Kings of France and Italy. The reason for considering it an English order is the presence of the terms anglorum vel saxonum in the consecratory prayer. These terms or the terms saxonum mereiorum nordanymbrorum appear in the coronation book of Charles V. of France, as well as in an early Chartres Pontifical in the National Library at Paris (MS. latin 945, fo. 204), and also in a coronation order for the King of Italy (MS. latin, 977. See Martene, De antiquis ecdesiae ritibus, Antuerpiae, 1736, vol. ii. coll. 584-9). The difficulty was sometimes solved in the foreign churches by adding videlicet Francorum after the English names, as in the order printed in Menard (^Divi Gregorii... Liber Sacramentorum, Paris, 1642, pp. 278-285. Albionis totius videlicet Francorum.) In the blessing which begins.拢芦^芦芦/fa^ omnipotens we have the mention of St. Gregory, Anglorum apostolici. The phrase is also found abroad, though in places out of all connexion with England, and corrupted into angelorum (Menard, op. at.), and St. Gregory is mentioned in a French Pontifical of the early fourteenth century (National Library, Paris, MS. latin 953). In the coronation of the King of Italy the name of St. Ambrose is substituted, very naturally, for that of St. Gregory. The service for the coronation of the Queen is found in this recension. Other copies of this recension have a prayer to be said at the door of the church as the Queen enters. At Chartres (National Library, Paris, MS. lat. 945), and at St. Amand (National Library, MS. lat. 953) we find Adesto Domine supplicationibus, which is printed in Mdnard (JDivi Gregorii... Liber Sacramentorum, Paris, 1642, p. 284.) At Milan they said Omnipotens sempiteme Deusfons et origo (National Library, Paris, MS. lat. 977.) COKilNAIInx.IK IIaKiii.1.. (In.ni thr \::,y.:ux lapcMiy.)","E5 Event"
"event-ms-ecr-iii-a-source","A source/witness context","copying_or_transmission","repo-cambridge-corpus","11th century","11th century","The Samson Pontifical. Second recension of the English coronation service. Possibly used at the coronation of Harold and William the Conqueror.","E5 Event"
