"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-ecr-iii-a","ms-ecr-iii-a","place-winchester","repo-cambridge-corpus","11th century","11th century","probable","Research context line for A: Winchester ecclesiastical context -> Cambridge, Corpus Christi College."
