"id","siglum","label","openatlasClass","systemClass","type","witnessType","shelfmark","folios","date","origin","currentRepositoryId","currentRepository","copiedFrom","digitalUrl","iiifUrl","sourceLabel","description","bibliography"
"ms-ocf-xxb-b","B","B — London, British Library, MS Cotton Tiberius B.viii","E22 Human-Made Object","artifact","manuscript_witness","primary","London, British Library, MS Cotton Tiberius B.viii","fols. 35r–2v","1365","Paris (for Charles V)","repo-london-british-library","London, British Library","","","","","The Coronation Book of Charles V. French translation precedes the Latin ordo.",""
