"id","label","openatlasClass","systemClass","type","url","description"
"ref-legg-1901","Leopold G. Wickham Legg, English Coronation Records (1901)","E31 Document","reference","edition","","Base edition for the ECR corpus."
"ref-ecr-xix-edition-1","Leopold G. Wickham Legg (ed.), English Coronation Records (Westminster: Archibald Constable, 1901).","E31 Document","reference","edition_or_source","",""
