"id","label","openatlasClass","systemClass","type","url","description"
"ref-ms-ocf-xiii-c-digital","ARCA / IRHT (repository record): Sens, Tr?sor de la Cath?drale, unnumbered","E31 Document","reference","digital_facsimile","https://arca.irht.cnrs.fr/repository/97","Digital source for Sens, Tr?sor de la Cath?drale, unnumbered."
"ref-ms-ocf-xiii-a-digital","Biblissima (manuscript record): Sens, Bibl. mun., MS 12","E31 Document","reference","digital_facsimile","https://portail.biblissima.fr/ark:/43093/mdatadc2cbd74fe6e0d00a5430d37b6b01237878978e0","Digital source for Sens, Bibl. mun., MS 12."
"ref-ms-ocf-xiii-a-bib-1","de Meyier, Codices Vossiani Latini, Pars II, 38-39","E31 Document","reference","bibliography","","Bibliographic reference for Sens, Bibl. mun., MS 12."
"ref-ms-ocf-xiii-b-digital","National Library of Russia (Primo catalog search): Leningrad [St. Petersburg], Public Library, MS lat. Q.v.I, no. 35","E31 Document","reference","digital_facsimile","https://primo.nlr.ru/primo-explore/search?query=any,contains,lat.%20Q.v.I,%20no.%2035&tab=default_tab&search_scope=default_scope&sortby=rank&vid=07NLR_VU1&lang=en_US&mode=basic","Digital source for Leningrad [St. Petersburg], Public Library, MS lat. Q.v.I, no. 35."
