"id","label","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","type"
"move-ms-ocf-xiii-a-sens-to-sens-bibl-mun","A: Sens → Sens, Bibl. mun.","ms-ocf-xiii-a","place-sens","repo-sens-bibl-mun","Late 9th / early 10th century","","probable","manuscript_dispersal"
