"id","label","openatlasClass","systemClass","type","manuscriptId","placeId","start","end","description","certainty"
"event-ms-ocf-xiii-a-current-repository","A kept at Sens, Bibl. mun.","E7 Activity","activity","current_repository","ms-ocf-xiii-a","repo-sens-bibl-mun","","","Sens, Bibl. mun., MS 12 is currently kept at Sens, Bibl. mun..","certain"
"event-ms-ocf-xiii-a-origin-sens","A origin/context: Sens","E12 Production","production","copying_or_origin","ms-ocf-xiii-a","place-sens","Late 9th / early 10th century","Late 9th / early 10th century","Sens, Bibl. mun., MS 12: origin/context recorded as ""Sens"".","probable"
"event-ms-ocf-xiii-b-current-repository","B kept at Leningrad [St. Petersburg], Public Library","E7 Activity","activity","current_repository","ms-ocf-xiii-b","repo-leningrad-st-petersburg-public-library","","","Leningrad [St. Petersburg], Public Library, MS lat. Q.v.I, no. 35 is currently kept at Leningrad [St. Petersburg], Public Library.","certain"
"event-ms-ocf-xiii-c-current-repository","C kept at Sens, Tr?sor de la Cath?drale","E7 Activity","activity","current_repository","ms-ocf-xiii-c","repo-sens-tr-sor-de-la-cath-drale","","","Sens, Tr?sor de la Cath?drale, unnumbered is currently kept at Sens, Tr?sor de la Cath?drale.","certain"
