"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-vii-record-context","ECR-VII English coronation record context","documentary_record","place-westminster-abbey","S.d.","S.d.","This list of regalia is the earliest full inventory of the royal ornaments. It is thus of considerable interest, not only from its antiquity, but also from its completeness. It will be seen that it contains all the ornaments of the King: the crown, spurs, sceptres and ring. Of the vestments we have two palls of red samite, two dalmatics of red samite, one tunicle of red samite, and a tunicle of white diaper, which is doubtless the colobium sindonis, as well as two pairs of gloves. There are two pairs of sandals and of stockings, one of which belonged to King John, and the duplicate pall, red dalmatic, and pair of gloves may possibly have been the property of this King. The belt is doubtless for girding round the dalmatic, and the brooches for binding the vestments together. The ruby in the ring is to be noticed. The three swords from Corfe Castle may possibly be the three swords carried in the procession, but it is not evident why they should have been kept at Corfe, and the mean character of their scabbards as compared with those of Richard I. offers some difificulty in believing that these swords were used in the procession. On the other hand, regalia of some sort had been kept at Corfe in 1220, so that it is not improbable that these swords are the regale domini Regis quod.. est apud Corff mentioned in the King's mandate of May 7, 1220. {See Rymer's Foedera, London, 1816, vol. i. p. 160.) The other two swords are state swords of some sort, but it is impossible to determine their character. The letter at the end, which explains the disappearance of the spurs from the regalia, is dated in the fifth year of the reign of Henry III. (1221-2). This list of regaliayizs probably drawn up shortly before this date, as the item mentioning the spurs has been struck through. The King in his letter speaks of "" our first coronation at Westminster,"" This cannot refer to the King's first coronation, which took place at Gloucester, but his recent coronation at Westminster is probably intended.","E5 Event"
"event-ms-ecr-vii-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
