"id","label","type","placeId","start","end","description","openatlasClass"
"event-ms-hre-xxviia-src-context","SRC copying/source context","copying_or_transmission","place-bologna-context","1530","1530","Geographic anchor inferred from HRE source dateline place: Bologna.","E5 Event"
