"id","label","type","placeId","start","end","description","openatlasClass"
"event-ms-hre-iii-src-transmission","SRC copying/transmission context","copying_or_transmission","place-reims-source-tradition-anchor","ca. 900","ca. 900","Geographic anchor inferred from HRE source dateline place: West Francia.","E5 Event"
