"id","siglum","shelfmark","repositoryPlaceId","currentRepository","lat","lon","date","folios","group","origin","witnessType","sourceLabel","digitalUrl","iiifUrl","description","bibliography","openatlasClass","systemClass"
"ms-hre-iii-src","SRC","Reims, source tradition anchor","place-reims-source-tradition-anchor","Reims, source tradition anchor","49.2583","4.0317","ca. 900","","reference","Reims textual-context anchor","reference","","","","Geographic anchor inferred from HRE source dateline place: West Francia.","Reinhard Elze (ed.), Ordines Coronationis Imperialis (1960).","E22 Human-Made Object","artifact"
