"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-hre-xxii-src","ms-hre-xxii-src","place-rome-curia-context","repo-vatican-bav","13th/14th century","13th/14th century","derived","Research context line for SRC: Rome / Papal Curia context -> Rome (Curia / Vatican), source tradition anchor."
