"subject","predicate","object","certainty","source"
"HRE-XXII","belongs_to_tradition","tradition-hre","certain","HRE XI-XXVIIA pilot"
"HRE-XXII","edited_by","actor-reinhard-elze","certain","HRE XI-XXVIIA pilot"
"HRE-XXII","has_reference","ref-elze-1960","certain","HRE XI-XXVIIA pilot"
"HRE-XXII","preserved_in","ms-hre-xxii-src","certain","HRE XI-XXVIIA pilot"
"ms-hre-xxii-src","has_event","event-ms-hre-xxii-src-context","certain","HRE XI-XXVIIA pilot"
"ms-hre-xxii-src","located_at","repo-vatican-bav","certain","HRE XI-XXVIIA pilot"
"ms-hre-xxii-src","has_reference","ref-elze-1960","certain","HRE XI-XXVIIA pilot"
"ms-hre-xxii-src","associated_with","actor-hre-imperial-tradition","probable","HRE XI-XXVIIA pilot"
"ms-hre-xxii-src","associated_with","actor-rome-papal-curia-context","derived","HRE XI-XXVIIA pilot"
