"id","label","type","placeId","start","end","description","openatlasClass"
"event-ms-hre-xix-src-context","SRC copying/source context","copying_or_transmission","repo-vatican-bav","mid 13th century","mid 13th century","Geographic anchor inferred from HRE source dateline place: Curia.","E5 Event"
