"id","siglum","label","openatlasClass","systemClass","type","witnessType","shelfmark","folios","date","origin","currentRepositoryId","currentRepository","copiedFrom","digitalUrl","iiifUrl","sourceLabel","description","bibliography"
"ms-ocf-iii-a","A","A — Munich, Bayerische Staatsbibl., MS Clm. 14510","E22 Human-Made Object","artifact","manuscript_witness","primary","Munich, Bayerische Staatsbibl., MS Clm. 14510","fols. 72v-74r","824–27","Sankt Emmeram","repo-munich-bayerische-staatsbibl","Munich, Bayerische Staatsbibl.","","https://iiif.biblissima.fr/collections/manifest/0c361a44643a083fcc0a7382c79e9d9a951394f9","","Biblissima IIIF Collections (BSB Clm 14510)","Ordo III witness: fols. 72v-74r (Biblissima manifest for BSB Clm 14510; IIIF canvases 146-149).","Andrieu, Ordines Romani, 1: 232–8"
