"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-hre-xxa-src","ms-hre-xxa-src","place-rome-curia-context","repo-vatican-bav","14th century","14th century","derived","Research context line for SRC: Rome / Papal Curia context -> Rome (Curia / Vatican), source tradition anchor."
