"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-xxviii-record-context","ECR-XXVIII English coronation record context","documentary_record","place-westminster-abbey","S.d.","S.d.","The last occasion on which the coronation ceremonies included processions to and from Westminster Hall, and a banquet, was the coronation of George IV. It will be seen that in the procession we have the law oiificers, the clergy of Westminster, Knights Commanders, and Knights Grand Cross of the Order of the Bath, Knights of which order had for some time appeared in the procession, also the peerage, in their order. Peeresses do not appear, as the Queen was not crowned. The arrangement by which St. Edward's Staff, the Spurs, the Sceptre with the Cross, and the three swords are separated from the rest of the regalia by Royal personages seems unfortunate; it would have perhaps been better to put the regalia together immediately before the King. The "" Dukes of Normandy and Aquitaine "" have disappeared, but it is possible that the High Constables of Ireland and Scotland, who come after the Duke of York, are substitutes for those old representatives. The banquet, which is described in the second part of this document, does not call for much notice: the ceremonies before the feast, during the first and second course, and after the dinner, are such as usually took place.","E5 Event"
"event-ms-ecr-xxviii-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
