"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-hre-xviii-src","ms-hre-xviii-src","place-rome-curia-context","repo-vatican-bav","early 13th century","early 13th century","derived","Research context line for SRC: Rome / Papal Curia context -> Rome (Curia / Vatican), source tradition anchor."
