"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-ecr-xi-src","ms-ecr-xi-src","place-westminster-abbey","repo-london-british-library","medieval to early modern","medieval to early modern","derived","Research context line for SRC: Westminster Abbey -> London, British Library / Westminster tradition (reference anchor)."
