"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-xi-record-context","ECR-XI English coronation record context","coronation_or_ritual_record","place-westminster-abbey","S.d.","S.d.","One of the provisions of the Treaty of Northampton (1328) contemplated the restoration of the coronation stone of the Kings of Scots to Scone; and the letter here printed orders the Abbot and convent of Westminster to deliver up the stone in accordance with the treaty. It is perhaps unnecessary to add that the order was never complied with. The transcript was made from a late copy in the Rawlinson collection in the Bodleian Library.","E5 Event"
"event-ms-ecr-xi-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
