"id","label","openatlasClass","systemClass","type","url","description"
"ref-ms-ocf-ii-c-digital","BnF Archives et manuscrits (catalog): Paris, BnF, MS lat. 816","E31 Document","reference","digital_facsimile","https://archivesetmanuscrits.bnf.fr/ark:/12148/cc622768","Digital source for Paris, BnF, MS lat. 816."
"ref-ms-ocf-ii-c-bib-1","Delisle, 'Mémoire,' 91–6","E31 Document","reference","bibliography","","Bibliographic reference for Paris, BnF, MS lat. 816."
"ref-ms-ocf-ii-a-digital","DigiVatLib / Biblioteca Apostolica Vaticana: Vatican City, BAV, MS Reg. lat. 316","E31 Document","reference","digital_facsimile","https://digi.vatlib.it/view/MSS_Reg.lat.316/0445","Digital source for Vatican City, BAV, MS Reg. lat. 316."
"ref-ms-ocf-ii-b-digital","Gallica / BnF: Paris, BnF, MS lat. 12048","E31 Document","reference","digital_facsimile","https://gallica.bnf.fr/ark:/12148/btv1b60000317","Digital source for Paris, BnF, MS lat. 12048."
"ref-ms-ocf-ii-d-bib-1","Heiming (ed. f), v–xx","E31 Document","reference","edition","","Bibliographic reference for Berlin, Deutsche Staatsbibl., MS Phillips 1667."
"ref-ms-ocf-ii-a-bib-1","Mohlberg (ed. d), xxiii–xxxviii","E31 Document","reference","edition","","Bibliographic reference for Vatican City, BAV, MS Reg. lat. 316."
"ref-ms-ocf-ii-c-bib-2","Saint-Roch (ed. g), viii–xv, xxvi","E31 Document","reference","edition","","Bibliographic reference for Paris, BnF, MS lat. 816."
"ref-ms-ocf-ii-d-digital","Staatsbibliothek zu Berlin Digital Collections: Berlin, Deutsche Staatsbibl., MS Phillips 1667","E31 Document","reference","digital_facsimile","https://digital.staatsbibliothek-berlin.de/werkansicht/?PPN=PPN769819745","Digital source for Berlin, Deutsche Staatsbibl., MS Phillips 1667."
