"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-ix-record-context","ECR-IX English coronation record context","coronation_or_ritual_record","place-westminster-abbey","S.d.","S.d.","The part of the letter which deals with the unction and its effects comes at the end of a long epistle on other subjects. It will be seen that it partakes mainly of the nature of a sermon on the essentials of good government, which may not have been unnecessary for Henry III., but in it there are certain statements of interest on the effect of unction on a King. Grosseteste is of opinion that unction is a privilege which is not enjoyed by all Kings, and that by unction the sevenfold gifts of the Holy Ghost are conferred on the King; and the unction thereby has a sacramental character; and that Kings who are anointed are of higher dignity than those who have not this privilege. He is careful to add that though the unction confers these qualities on the King, yet it does not give the King any sacerdotal powers. The manuscript from which the letter has been copied is in the Bodleian Library, and in Mr. Madan's opinion, is of the first half of the fifteenth century.","E5 Event"
"event-ms-ecr-ix-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
