"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-xviii-record-context","ECR-XVIII English coronation record context","documentary_record","place-westminster-abbey","S.d.","S.d.","In the time of Richard I. symbolical meanings had come to be attached to the three places of unction, but it is not till the beginning of the fifteenth century that symbolical meanings are found attached to the ornaments. At the coronation of Henry IV. we have meanings attached to the swords (see Introduction 搂 13), and at the coronation of Henry VI. we also have the meanings which were finally adopted for the swords (Brit. Mas. Harg. MS. 497, fo. 29). In the document here printed symbolical meanings have been given to all the ornaments, and not to the swords only. The officers who carry the ornaments are nearly all different from the earlier officers; scarcely any of the old famiUes appear holding the offices. This was caused, no doubt, by the havoc wrought in the nobility of England by the wars of the Roses. The description of the coronation which follows is remarkable, as it gives the impression that the King and Queen were anointed and invested together. This conflicts with the arrangement in the Little Device that was drawn up for Richard III. (Brit. Mus. Add. 18,669), and is probably due to confusion in the mind of the narrator. It may also be noted that the Queen is described as receiving a robe of cloth of gold which as queen consort she was not entitled to receive, and which even Queen Mary II., though queen regnant, did not obtain. (J. Wickham Legg, Three Coronation Orders, Henry Bradshaw Society, 1900, p. 6.) From the expenses for the Coronation (Public Record Office, Lord Chamberlain's Series, i. 424) it appears that the ray cloth was put to the north door of the church, not to the west door, though it entered the choir at the west door of that part of the church (fo. 6). The document is printed from a seventeenth century copy.","E5 Event"
"event-ms-ecr-xviii-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
