"id","siglum","shelfmark","repositoryPlaceId","currentRepository","lat","lon","date","folios","group","origin","witnessType","sourceLabel","digitalUrl","iiifUrl","description","bibliography","openatlasClass","systemClass"
"ms-hre-xiii-src","SRC","Milan, source tradition anchor","place-milan-northern-italy-context","Milan, source tradition anchor","45.4642","9.19","mid or late 11th century","","reference","Milan / Northern Italy context","reference","","","","Geographic anchor inferred from HRE source dateline place: Northern Italy.","Reinhard Elze (ed.), Ordines Coronationis Imperialis (1960).","E22 Human-Made Object","artifact"
