"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-hre-xviiia-src","ms-hre-xviiia-src","place-rome-curia-context","repo-vatican-bav","13th century","13th century","derived","Research context line for SRC: Rome / Papal Curia context -> Rome (Curia / Vatican), source tradition anchor."
