"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-xxiv-record-context","ECR-XXIV English coronation record context","documentary_record","place-westminster-abbey","S.d.","S.d.","On the overthrow of the monarchical form of government in 1649 the Parliament ordered the destruction of the Regalia preserved at Westminster. The inventory taken of them on this occasion is extremely interesting, as it shows with considerable fullness the composition of the ornaments. From this it appears that most of the Regalia were of silver gilt or even of baser material. The gold plate dish is probably St. Edward's Paten. The chalice of St. Edward is said to be of glass and "" wrought in figures and set in gold with some stones and pearls ""; and it is noticeable, with regard to what Sporley says of the material of the sceptres and rods, that one is found "" upon triall "" to be made of wood and silver gilt, another also to be of iron. The "" dove of gold set with stones and pearl "" is doubtless the ampul, the "" Collar of Crimson Taffaty,"" the armilla, and the staff of black and white ivory, the Queen's ivory rod. In the earlier part of the Inventory the globe is mentioned, and after it come "" 2. Coronation Braceletts."" How or when these were used is difficult to determine, but that they were considered a necessary part of the ornaments is shown by the presence of a couple amongst the regalia in the Tower at the present day. At the end of the Inventory is a list of the robes, closing with "" One old Comb of home worth nothing."" It is easy to see what the robes were, and we can well believe that there would have been people even in 1649 who would have been willing to give ten shillings or more for some of the items of this list.","E5 Event"
"event-ms-ecr-xxiv-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
