"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-xxi-record-context","ECR-XXI English coronation record context","coronation_or_ritual_record","place-westminster-abbey","S.d.","S.d.","Henry VIII. appears to have been dissatisfied with the coronation oath as it stands in Liber regalis, and to have ordered a new oath to be drafted. The new draft does not seem to have pleased him, and with his own hand he has corrected it so as to bring it into absolute accordance with his views. It is this extremely interesting document which is here printed: but there is no evidence that the oath thus revised was ever used; indeed, were it ever used, the object of the oath, which was an attempt to keep the King in check in the exercise of his powers, would have been destroyed by the elasticity of the saving clauses "" nott preiudiciall to hys crowne "" and "" in that which honour and equite do require."" But the oath thus revised was never used: at Edward VI. 's coronation the oath was that found in Liber regalis. {Ads of the Privy Council, A.D. 1547-1550, ed. Dasent, Stationery Office, 1890, vol. ii. p. 30.) Nor was this the oath administered to Henry VIII. himself. From Archbishop Dene's register at Lambeth (fo. 177) it appears that the oath used was that of the Liber regalis.","E5 Event"
"event-ms-ecr-xxi-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
