"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-hre-xv-src","ms-hre-xv-src","place-rome-curia-context","repo-vatican-bav","2nd half of 12th century","2nd half of 12th century","derived","Research context line for SRC: Rome / Papal Curia context -> Rome (Curia / Vatican), source tradition anchor."
