"id","siglum","shelfmark","repositoryPlaceId","currentRepository","lat","lon","date","folios","group","origin","witnessType","sourceLabel","digitalUrl","iiifUrl","description","bibliography","openatlasClass","systemClass"
"ms-hre-v-src","SRC","Rome (Curia / Vatican), source tradition anchor","repo-vatican-bav","Rome (Curia / Vatican), source tradition anchor","41.904","12.4545","ca. 1000","","reference","Rome / Papal Curia context","reference","","","","Geographic anchor inferred from HRE source dateline place: Rome.","Reinhard Elze (ed.), Ordines Coronationis Imperialis (1960).","E22 Human-Made Object","artifact"
