"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-hre-v-src","ms-hre-v-src","place-rome-curia-context","repo-vatican-bav","ca. 1000","ca. 1000","derived","Research context line for SRC: Rome / Papal Curia context -> Rome (Curia / Vatican), source tradition anchor."
