"subject","predicate","object","certainty","source"
"HRE-V","preserved_in","ms-hre-v-src","certain","HRE II-X pilot"
"ms-hre-v-src","has_event","event-ms-hre-v-src-transmission","certain","HRE II-X pilot"
"ms-hre-v-src","located_at","repo-vatican-bav","certain","HRE II-X pilot"
"ms-hre-v-src","has_reference","ref-elze-1960","certain","HRE II-X pilot"
"ms-hre-v-src","associated_with","actor-hre-imperial-tradition","probable","HRE II-X pilot"
"ms-hre-v-src","associated_with","actor-rome-papal-curia-context","derived","HRE II-X pilot"
"HRE-V","belongs_to_tradition","tradition-hre","certain","HRE II-X pilot"
"HRE-V","edited_by","actor-reinhard-elze","certain","HRE II-X pilot"
"HRE-V","has_reference","ref-elze-1960","certain","HRE II-X pilot"
