"id","siglum","shelfmark","repositoryPlaceId","currentRepository","lat","lon","date","folios","group","origin","witnessType","sourceLabel","digitalUrl","iiifUrl","description","bibliography","openatlasClass","systemClass"
"ms-hre-xia-src","SRC","Venice, source tradition anchor","place-venice-context","Venice, source tradition anchor","45.4408","12.3155","12th century","","reference","Venice textual-context anchor","reference","","","","Geographic anchor inferred from HRE source dateline place: Venice?.","Reinhard Elze (ed.), Ordines Coronationis Imperialis (1960).","E22 Human-Made Object","artifact"
