"subject","predicate","object","certainty","source"
"HRE-XVI","belongs_to_tradition","tradition-hre","certain","HRE XI-XXVIIA pilot"
"HRE-XVI","edited_by","actor-reinhard-elze","certain","HRE XI-XXVIIA pilot"
"HRE-XVI","has_reference","ref-elze-1960","certain","HRE XI-XXVIIA pilot"
"HRE-XVI","preserved_in","ms-hre-xvi-src","certain","HRE XI-XXVIIA pilot"
"ms-hre-xvi-src","has_event","event-ms-hre-xvi-src-context","certain","HRE XI-XXVIIA pilot"
"ms-hre-xvi-src","located_at","repo-vatican-bav","certain","HRE XI-XXVIIA pilot"
"ms-hre-xvi-src","has_reference","ref-elze-1960","certain","HRE XI-XXVIIA pilot"
"ms-hre-xvi-src","associated_with","actor-hre-imperial-tradition","probable","HRE XI-XXVIIA pilot"
"ms-hre-xvi-src","associated_with","actor-rome-papal-curia-context","derived","HRE XI-XXVIIA pilot"
