"id","label","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","type"
"move-ms-ocf-x-a-monastery-of-ripoll-to-barcelona-archivo-de-la-corona-de-aragon","A: Monastery of Ripoll → Barcelona, Archivo de la Corona de Aragon","ms-ocf-x-a","place-monastery-of-ripoll","repo-barcelona-archivo-de-la-corona-de-aragon","11th century","","probable","manuscript_dispersal"
