"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-hre-xxiv-src","ms-hre-xxiv-src","place-rome-curia-context","repo-vatican-bav","mid 15th century","mid 15th century","derived","Research context line for SRC: Rome / Papal Curia context -> Rome (Curia / Vatican), source tradition anchor."
