"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-xx-record-context","ECR-XX English coronation record context","documentary_record","place-westminster-abbey","S.d.","S.d.","The document known as the Little Device was in all probability put together before the time of Henry VII. A manuscript in the British Museum, Add. 18,669, dating, Mr. Francis B. Bickley tells me, from early in the sixteenth century, must have been copied from a Little Device written for Richard III.; for at the Recognition in the church the Archbishop is made to announce to the people: "" Sirs, here present is Richard, rightful and undoubted inheritor to the crown ""; and the people are instructed to call out, "" Yea, yea, yea, so be it; King Richard, King Richard, King Richard."" And in the original hand of Add. 18,669 the names of the officers on the day of the coronation are those of Richard III.'s coronation. The Bishops of Durham and Bath support the King, not the Bishops of Exeter and Ely, who actually supported Henry VII.; the Duke of Suffolk was to carry the crown, while the Duke of Norfolk and the Earl of Lincoln carry the sceptre and rod. Curtana was to be carried by the Earl of Northumberland, and the second sword by the Earl of Kent; the Earl of Huntingdon carried the third sword. The sword of state was given to the Earl of Surrey. All these nobles, with the exception of the Earl of Huntingdon, carry the same ornaments as in the description of the coronation of Richard III., and it is probably a clerical error that substitutes for Lord Lovell, who carried the third sword in 1483, the Earl of Huntingdon, who carried the spurs on that occasion. There is a similar Little Device for the coronation of Henry VIII., which appears to be substantially the same as those for the two preceding Kings. The description of the procession from the Tower to Westminster is exceedingly full, and is as complete as could be desired. The "" Dukes of Guienne and Normandy,"" later known as the "" Dukes of Normandy and Aquitaine,'' appear in this procession, but are not mentioned in the description of the religious procession from Westminster Hall. The document assumes that the Queen is to be crowned with the King. As is well known. Queen Elizabeth of York was not married to Henry VII. till nearly three months after Henry VII. 's coronation, and was not crowned till November 25, 1487. There is some confusion to be detected in the names of the Bishops who support the King and Queen. The Bishops of Durham and Bath did not support Henry VII.; the former was probably a partisan of Richard III. The Bishops of Exeter and Ely appear to have performed this duty for Henry VII., though the correcting hand of Add. 18,669 always substitutes Chichester, not Ely, for Bath. But the Bishop of Exeter is also made to support the Queen, while after her coronation the Queen is to be led to her throne by the same Bishops as supported the King. In Add. 18,669 ^^ Bishops are not mentioned at the enthronization of the Queen, and in the Queen's procession the name of the Bishop of Exeter has been left untouched, though the name of the other Bishop has been changed from Rochester to Norwich. It is probably, due to an oversight that the name of the Bishop of Exeter has been left uncorrected. It is curious to find that the Bishops made to support the Queen do so "" in steede of the busshop of Duresrae and Bathe,"" while no mention is made of the latter Bishops in the description of the King's procession. The "" challice of golde "" carried with the paten must be St. Edward's chalice. It was probably studded over with gold; but its more usual description is a stone chalice. The manuscript here edited dates, Mr. Bickley tells me, from early in the reign of Henry VIII. The text is not very good, but it is the only complete copy in the British Museum. It belonged once to Ives the Suffolk antiquary. It has been collated with three other copies of the Little Device, which are known in the notes under the symbols B. D. and H. B. is the copy at Belvoir in the possession of the Duke of Rutland, edited for the Camden Society by Mr. William Jerdan, F.S.A. (Rutland Papers, London; Camden Society, 1842). It is complete. D. is Brit. Mus. Add. 18,669, ^""^d was purchased from the Earl of Denbigh. Unfortunately it is very defective; all the first part of the Device, up to the departure of the King from the Tower, is wanting, and the tops of the pages have been cut down or have perished, so that two or three lines are missing on every page. Enough, however, is preserved to show its interest. H. is Brit. Mus. Harl. 5,111 (fo. 77), and is of much later date than the others. It agrees mainly with B. in its variants. It also is very defective; all the description of the ceremony, from the entrance of the Queen into the church to the enthronization of the Queen, is missing. It also contains the Little Device for the coronation of Henry VIII.","E5 Event"
"event-ms-ecr-xx-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
