"id","siglum","shelfmark","repositoryPlaceId","currentRepository","lat","lon","date","folios","group","origin","witnessType","sourceLabel","digitalUrl","iiifUrl","description","bibliography","openatlasClass","systemClass"
"ms-hre-xi-src","SRC","Avignon, source tradition anchor","place-avignon-context","Avignon, source tradition anchor","43.9493","4.8055","mid or late 12th century","","reference","Avignon / Southern France context","reference","","","","Geographic anchor inferred from HRE source dateline place: Southern France.","Reinhard Elze (ed.), Ordines Coronationis Imperialis (1960).","E22 Human-Made Object","artifact"
