"id","label","type","placeId","start","end","description","openatlasClass"
"event-ms-hre-xi-src-context","SRC copying/source context","copying_or_transmission","place-avignon-context","mid or late 12th century","mid or late 12th century","Geographic anchor inferred from HRE source dateline place: Southern France.","E5 Event"
