"id","siglum","shelfmark","repositoryPlaceId","currentRepository","lat","lon","date","folios","group","origin","witnessType","sourceLabel","digitalUrl","iiifUrl","description","bibliography","openatlasClass","systemClass"
"ms-hre-xii-src","SRC","Bari, source tradition anchor","place-bari-apulia-context","Bari, source tradition anchor","41.1253","16.8667","12th century","","reference","Bari / Apulia context","reference","","","","Geographic anchor inferred from HRE source dateline place: Apulia.","Reinhard Elze (ed.), Ordines Coronationis Imperialis (1960).","E22 Human-Made Object","artifact"
