"id","label","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","type"
"move-ms-ocf-xxiii-a-arles-to-london-british-library","A: Arles → London, British Library","ms-ocf-xxiii-a","place-arles","repo-london-british-library","1365 (13 April 1365” April 1366)","","probable","manuscript_dispersal"
"move-ms-ocf-xxiii-a-paris-to-london-british-library","A: Paris → London, British Library","ms-ocf-xxiii-a","place-paris","repo-london-british-library","1365 (13 April 1365” April 1366)","","probable","manuscript_dispersal"
"move-ms-ocf-xxiii-a-royal-library-paris-to-london-british-library","A: Royal Library, Paris → London, British Library","ms-ocf-xxiii-a","place-royal-library-paris","repo-london-british-library","1365 (13 April 1365” April 1366)","","probable","manuscript_dispersal"
"move-ms-ocf-xxiii-b-bayeux-to-paris-bnf","B: Bayeux → Paris, BnF","ms-ocf-xxiii-b","place-bayeux","repo-paris-bnf","Early 15th century","","probable","manuscript_dispersal"
"move-ms-ocf-xxiii-c-arles-to-paris-bnf","C: Arles → Paris, BnF","ms-ocf-xxiii-c","place-arles","repo-paris-bnf","Early 15th century (before 1427/1435)","","probable","manuscript_dispersal"
"move-ms-ocf-xxiii-f-noyon-to-paris-archives-de-saint-sulpice","F: Noyon → Paris, Archives de Saint-Sulpice","ms-ocf-xxiii-f","place-noyon","repo-paris-archives-de-saint-sulpice","ca. 1480","","probable","manuscript_dispersal"
"move-ms-ocf-xxiii-g-arles-to-paris-bnf","G: Arles → Paris, BnF","ms-ocf-xxiii-g","place-arles","repo-paris-bnf","1530–535","","probable","manuscript_dispersal"
"move-ms-ocf-xxiii-g-beauvais-to-paris-bnf","G: Beauvais → Paris, BnF","ms-ocf-xxiii-g","place-beauvais","repo-paris-bnf","1530–535","","probable","manuscript_dispersal"
