"id","label","type","placeId","start","end","description","openatlasClass"
"event-ecr-v-record-context","ECR-V English coronation record context","coronation_or_ritual_record","place-westminster-abbey","S.d.","S.d.","The claim of the Archbishop of Canterbury to crown the King of England had apparently rested on custom till the twelfth century. The letters here printed seem to be some of the earliest documentary authorities which the Archbishops of Canterbury had in support of their claim. They were written by Alexander III. (1160-80) to Roger de Pont I'Eveque, Archbishop of York (1154-81) and the rest of the bishops of England. The question of crowning the eldest son of Henry II. had arisen, and Thomas Becket, who was in exile, prevailed upon the Pope to forbid the coronation without the permission of the church of Canterbury. The Archbishop of York had some ground for exercising his right of coronation, for a few years before Alexander III. had given him the right to crown the King. (Materials for the Life of Thomas Becket, Rolls Series, vol. v. p. 21.) The Pope now revoked this permission by the letters here printed. The second is believed to have reached its destination too late; but in spite of the Pope's prohibition, the young Prince Henry was crowned by the Archbishop of York at Westminster, on June 18, 1170. Archbishop Roger and his fellow bishops were consequently excommunicated for their action. A third letter from the Pope to the same effect is printed in Migne. {Patrologia Latina, t. cc. col. 653.)","E5 Event"
"event-ms-ecr-v-src-source","SRC source/witness context","source_reference","repo-london-british-library","medieval to early modern","medieval to early modern","Geographic anchor added to enable map display for ECR entries lacking explicit repository geodata.","E5 Event"
