"id","label","openatlasClass","systemClass","type","manuscriptId","placeId","start","end","description","certainty"
"event-ms-ocf-xviii-a-current-repository","A kept at Saint-Omer, Bibl. mun.","E7 Activity","activity","current_repository","ms-ocf-xviii-a","repo-saint-omer-bibl-mun","","","Saint-Omer, Bibl. mun., MS 98 is currently kept at Saint-Omer, Bibl. mun..","certain"
"event-ms-ocf-xviii-a-origin-saint-bertin-saint-omer","A origin/context: Saint-Bertin, Saint-Omer","E12 Production","production","copying_or_origin","ms-ocf-xviii-a","place-saint-bertin-saint-omer","12th century, middle or second half","12th century, middle or second half","Saint-Omer, Bibl. mun., MS 98: origin/context recorded as ""Saint-Bertin, Saint-Omer"".","probable"
"event-ms-ocf-xviii-b-current-repository","B kept at Paris, Bibl. Sainte-Geneviève","E7 Activity","activity","current_repository","ms-ocf-xviii-b","repo-paris-bibl-sainte-genevie-ve","","","Paris, Bibl. Sainte-Geneviève, MS 148 is currently kept at Paris, Bibl. Sainte-Geneviève.","certain"
"event-ms-ocf-xviii-b-origin-senlis","B origin/context: Senlis","E12 Production","production","copying_or_origin","ms-ocf-xviii-b","place-senlis","1350–356","1350–356","Paris, Bibl. Sainte-Geneviève, MS 148: origin/context recorded as ""Senlis"".","probable"
