"id","manuscriptId","fromPlaceId","toPlaceId","start","end","certainty","description"
"move-ms-hre-iv-src","ms-hre-iv-src","place-rome-curia-context","repo-vatican-bav","2nd half of 10th century","2nd half of 10th century","derived","Research context line for SRC: Rome / Papal Curia context -> Rome (Curia / Vatican), source tradition anchor."
