"id","label","openatlasClass","systemClass","type","lat","lon","certainty","note"
"place-freising","Freising","E53 Place","place","scriptorium_or_origin_place","48.402","11.749","probable","Origin/context place parsed from ""Freising""."
"repo-munich-bayerische-staatsbibl","Munich, Bayerische Staatsbibl.","E53 Place","place","repository_place","48.1497","11.5786","certain","Current repository inferred from shelfmark: Munich, Bayerische Staatsbibl., MS Clm. 6430"
