"id","siglum","label","openatlasClass","systemClass","type","witnessType","shelfmark","folios","date","origin","currentRepositoryId","currentRepository","copiedFrom","digitalUrl","iiifUrl","sourceLabel","description","bibliography"
"ms-ocf-iv-a","A","A — Munich, Bayerische Staatsbibl., MS Clm. 6430","E22 Human-Made Object","artifact","manuscript_witness","primary","Munich, Bayerische Staatsbibl., MS Clm. 6430","fols. 50v-51r","Second half of 9th century","Freising","repo-munich-bayerische-staatsbibl","Munich, Bayerische Staatsbibl.","","https://www.digitale-sammlungen.de/en/view/bsb00046285?q=%22pok%22&page=64","","Bayerische Staatsbibliothek Digitale Sammlungen","Second benedictional of Freising Digital witness pages for this section: fols. 50v-51r.","Amiet (ed. c), 23–0"
